precinct_id,dis_id,voters_total,lat,lon,mun_id
16007,16,662,41.83183089333997,45.9368498957199,16
16008,16,1442,41.91852501096555,45.9810014608432,16
16009,16,1571,41.89802501694745,45.97882555295948,16
16010,16,1276,41.9026389287262,45.97197007679976,16
16011,16,274,41.89733834739777,45.99118252569339,16
16012,16,401,41.909314382948516,45.956806453734046,16
16013,16,268,41.89478927534077,45.926875801526094,16
16014,16,805,41.874072929797194,45.93290076965971,16
16015,16,401,41.90603871786534,45.92152746180495,16
16016,16,416,41.90137447738008,45.86514711923093,16
16017,16,491,41.878661090528645,45.835872034982785,16
16018,16,756,41.88616547949157,45.82328843925469,16
16019,16,1394,41.85618667655471,45.852552832630565,16
16020,16,1279,41.8417173389302,45.89344479797527,16
16021,16,1580,41.98563309009778,45.7080886488665,16
16022,16,1269,42.000288565702654,45.73378230771622,16
16023,16,1213,42.007395804068054,45.71961641339241,16
16024,16,1370,41.99148711215776,45.66959996945013,16
16025,16,1212,42.01039932720795,45.692269871822795,16
16026,16,494,42.03023377356636,45.68300851018533,16
16027,16,782,42.024928806208976,45.637495248357034,16
16028,16,297,42.00761717004966,45.5886552572975,16
16029,16,1351,41.93782500225714,45.82147770571458,16
16030,16,1142,41.88396913210471,45.895667937048835,16
17001,17,1574,41.91141974565114,45.47484582484718,17
17002,17,1301,41.91942269965775,45.4755135053683,17
17003,17,1494,41.91210760538804,45.48724587606518,17
17004,17,1426,41.91672787134263,45.48551949993004,17
17005,17,1152,41.91750285758335,45.50087021138423,17
17006,17,1145,41.92674056457657,45.51976224329326,17
17007,17,1255,41.92423785294411,45.5016799587582,17
17008,17,1548,41.92099168444284,45.48820400473337,17
17009,17,1515,41.921820279757334,45.477711884462416,17
17010,17,996,41.93180276699938,45.480192540244175,17
17011,17,954,41.934562969670765,45.4731678303623,17
17012,17,1596,41.92482475800359,45.46402027269532,17
17013,17,1499,41.91983513422015,45.45607611696275,17
17014,17,902,41.864121237412775,45.62302595184155,17
17015,17,804,41.868274402578145,45.60747221929888,17
17016,17,1042,41.98447376904935,45.49496954562743,17
17017,17,1368,41.94793525635754,45.46154924944022,17
17018,17,1071,41.92928167337485,45.43058231122634,17
17019,17,277,41.86476160920882,45.3046771077788,17
17020,17,846,41.965822253508364,45.39293349044001,17
17021,17,869,41.897771427840844,45.54420677334802,17
17022,17,450,41.931521519391275,45.54979856238807,17
17023,17,1034,41.9228678918386,45.57889984174295,17
17024,17,856,41.92637357686727,45.48852583861748,17
17025,17,1138,41.946829145439295,45.513256388470516,17
17026,17,903,42.049999798716094,45.51672125573972,17
17027,17,634,42.06032294536913,45.571725671953764,17
17028,17,1178,41.94236339313156,45.416010214161886,17
17029,17,745,42.045963079760575,45.490817920001525,17
17030,17,880,42.07224132977573,45.49916898123347,17
17031,17,116,42.05453808782062,45.476360192617534,17
17032,17,1531,42.093284641992014,45.43747013818137,17
17033,17,483,42.07801479813617,45.423371623584195,17
17034,17,114,42.14179792716487,45.41396791903739,17
17035,17,1218,41.877341709669395,45.57881288715594,17
17036,17,984,41.880919327768744,45.60425127087125,17
17037,17,1596,41.97580460130494,45.44473374217298,17
17038,17,1648,41.96306305378104,45.44595521353034,17
17039,17,1635,41.96966730511274,45.420729885936936,17
17040,17,1253,41.91485507989966,45.51780094953992,17
17041,17,1108,41.90053852621542,45.597340612502805,17
17042,17,1498,41.89112908749336,45.56740641809682,17
17043,17,1230,41.95692769941613,45.419441013548834,17
17044,17,543,41.914666713164024,45.4661375781155,17
17045,17,988,41.92765484449497,45.5085623569919,17
17046,17,929,41.95407518684084,45.493874043602915,17
17047,17,711,41.90134600289875,45.49527035221797,17
17048,17,966,41.95202485125303,45.58680970354438,17
17049,17,1472,41.936766951025426,45.494272737226495,17
17050,17,1127,42.01959936671102,45.51962751505901,17
17051,17,1086,41.94374420780097,45.38631614115518,17
17052,17,917,41.88735376253999,45.665639068992434,17
17053,17,905,41.90882335806526,45.55748604056231,17
17054,17,1413,41.99280705480825,45.42951705985829,17
18001,18,1547,42.03301786831794,45.21312110444552,18
18002,18,1584,42.04403804221305,45.193112732890135,18
18003,18,1331,42.04866649944772,45.21684493639274,18
18004,18,1277,42.02860068207955,45.196881033872124,18
18005,18,1115,42.14893639139012,45.294375838141775,18
18006,18,1164,42.043245415052844,45.28172933053316,18
18007,18,1359,42.04327458936674,45.31363619754288,18
18008,18,311,42.15157779479876,45.324329370854635,18
18009,18,1414,41.95877960215258,45.340697267354514,18
18010,18,262,41.28731019287288,46.46587502036334,18
18011,18,1652,42.06699085951186,45.17930370594024,18
18012,18,1191,41.9999285046996,45.31884793839197,18
18013,18,935,42.088600614678185,45.35470851426286,18
18014,18,28,42.40407152180243,45.524200297239055,18
18015,18,1102,42.013132744034806,45.38350054534714,18
18016,18,451,42.00600022493008,45.34349242973043,18
18017,18,986,42.132572211263096,45.24537485525992,18
18018,18,1160,42.05001897435655,45.34209201694039,18
18019,18,1550,42.064184384958736,45.37922580410231,18
18020,18,1306,41.9924976917542,45.287096129438616,18
18021,18,538,41.975201038011775,45.306790329269596,18
18022,18,237,42.05195918146515,45.11843679605367,18
18023,18,1309,42.184454293954474,45.308313903285786,18
18024,18,824,42.18176357724986,45.324310133527604,18
18025,18,1584,42.0276098461362,45.248201199610705,18
18026,18,1219,42.116378144278706,45.281256097075584,18
18027,18,938,42.0567810880423,45.24606977436626,18
18028,18,1528,42.08738992641734,45.215160538834844,18
18029,18,893,42.00447439455448,45.2651828480947,18
19001,19,1199,42.12091586903797,44.965543892293724,19
19002,19,1166,42.09992110556877,44.94747700004526,19
19003,19,405,41.98391699570071,45.03629904257113,19
19004,19,259,41.95783737656426,45.046273174324966,19
19005,19,304,41.91975938994066,45.12306058962085,19
19006,19,193,42.20755917017632,44.98839497771421,19
19007,19,112,42.17315177538205,44.98796866675619,19
19008,19,581,42.14098175116939,45.018972620192955,19
19009,19,655,42.13884995122163,44.88910464268727,19
19010,19,218,42.164066826444724,44.90355036690213,19
19011,19,731,41.94841159985874,45.009864105123846,19
19012,19,951,42.092289664278404,44.990079703373475,19
19013,19,253,42.00745293932715,44.89930307270696,19
19014,19,310,41.97987574716544,44.90620047600276,19
19015,19,391,42.01076046691933,44.93924943458106,19
19016,19,599,42.12069228593583,44.907915546320886,19
19017,19,687,41.94831589493219,44.939394872302515,19
19018,19,222,42.042144664626875,44.94908626180621,19
19019,19,798,41.979086959624624,44.96397718223823,19
19020,19,1039,42.14284497286147,44.97374751328876,19
20001,20,1035,41.577802581910554,44.98298228844863,20
20002,20,1032,41.565217317938504,44.98583968524028,20
20003,20,1239,41.569581431924085,44.955837181452104,20
20004,20,1410,41.56132271257884,44.98299190528028,20
20005,20,1297,41.56392758287829,45.02573447767107,20
20006,20,770,41.561385406039875,45.024404409332405,20
20007,20,1415,41.52594226232006,45.015385747883514,20
20008,20,1265,41.572188275332174,45.01654833893782,20
20009,20,1424,41.559856599218975,45.00932501933381,20
20010,20,1420,41.553710553340295,45.00253238154694,20
20011,20,1184,41.54520768702853,44.99418905457644,20
20012,20,1132,41.58916140294409,44.95716288304239,20
20013,20,1496,41.55808059211802,44.97871099358999,20
20014,20,1128,41.56316788462905,44.97418162042886,20
20015,20,1308,41.575161092826534,44.98903240808663,20
20016,20,1551,41.572739364404605,44.99452459671218,20
20017,20,1456,41.54489182985448,45.012471881789814,20
20018,20,1533,41.5429647341412,45.017320325305434,20
20019,20,1408,41.53650968601675,45.01623956404735,20
20020,20,1394,41.54318937177756,45.006462577750824,20
20021,20,1383,41.54596773921167,45.042513287849665,20
20022,20,1036,41.550566401367604,45.018000996134404,20
20023,20,1180,41.54656625154165,45.01962993670468,20
20024,20,1554,41.54660608461696,45.007107721430984,20
20025,20,1192,41.55105594962393,45.01268056301394,20
20026,20,1038,41.5404929072331,45.01335419252277,20
20027,20,1122,41.538387623833174,45.01060959093962,20
20028,20,1255,41.531707031274756,45.01366450159612,20
20029,20,1272,41.535865070110546,45.00851283076834,20
20030,20,1429,41.54823120280827,44.98695615780675,20
20031,20,1100,41.55267323455884,44.98193067594413,20
20032,20,1363,41.55004414055633,44.988077239530924,20
20033,20,1484,41.57064770882057,44.96627460735197,20
20034,20,1299,41.5691708035076,44.972266085531835,20
20035,20,1348,41.55961706607701,44.99047042412466,20
20036,20,1395,41.562306317109744,44.99920478552011,20
20037,20,983,41.573880355084135,44.98148815163227,20
20038,20,946,41.57069826144312,44.985642846040314,20
20039,20,1438,41.57087691844581,45.009062249165055,20
20040,20,1345,41.5568237209669,45.028008444922776,20
20041,20,1386,41.552400873003386,45.02252946310276,20
20042,20,1320,41.56758688750609,45.034065673056574,20
20043,20,1134,41.55988163021196,45.03916119627657,20
20044,20,887,41.54447058003633,44.98409276034968,20
20045,20,1306,41.53759133470834,44.981883361446485,20
20046,20,1336,41.54874536249352,44.97999873456177,20
20047,20,1370,41.55220645606268,44.974205134993255,20
20048,20,1504,41.5516418505469,44.995992738527534,20
20049,20,1213,41.553594527749105,44.988625901998255,20
20050,20,1404,41.51763744733864,45.04628870196172,20
20051,20,1255,41.52609843279151,45.06748767338093,20
20052,20,1254,41.5289333566889,45.051854477897116,20
20053,20,1272,41.568602909464126,44.991227634971786,20
20054,20,1365,41.56662569390624,44.99469880242823,20
20055,20,1461,41.56669388012366,44.975650526643676,20
20056,20,1375,41.564798789351265,44.97983630752683,20
20057,20,946,41.58180100305558,44.991946017577604,20
20058,20,1244,41.575555760760466,45.00126163864508,20
20059,20,1432,41.58024898702205,44.977231077399196,20
20060,20,1086,41.57617828068056,44.963816984649924,20
20061,20,1384,41.52362402367604,45.005028919034345,20
20062,20,1238,41.53679434597697,44.99997316596409,20
20063,20,1361,41.511534361579706,45.03280882316483,20
20064,20,1104,41.509175751520765,45.02232290481968,20
20065,20,1403,41.53203089291818,45.02280393322538,20
20066,20,1393,41.525552356875615,45.03552983961896,20
20067,20,1354,41.56608701203832,44.96585809232574,20
20068,20,1198,41.56463606621775,44.968816881532675,20
20069,20,1385,41.55968662025234,44.97059900616993,20
20070,20,1374,41.55532854909478,44.97462062547053,20
20071,20,1259,41.55818565522959,45.01681088791187,20
20072,20,1250,41.537143376469224,45.031851697202015,20
20073,20,1200,41.55760884858938,44.98489399710533,20
20074,20,1089,41.56852170043176,44.9630954575419,20
20075,20,1405,41.5695695707016,44.9684324744458,20
20076,20,1437,41.56904631208909,44.977827031938006,20
20077,20,1381,41.57168578530766,44.98022606638003,20
20078,20,1329,41.57670382278743,44.98565113255931,20
20079,20,1304,41.55078274564659,44.976704653480446,20
20080,20,835,41.56945256654564,44.98891301989794,20
20081,20,1331,41.545328094174856,45.01078464644596,20
20082,20,807,41.56687321611868,44.982304573947125,20
20083,20,1359,41.56451961001076,44.99117611982486,20
20084,20,1074,41.57258940959291,44.96924084150255,20
20085,20,1206,NA,NA,20
20086,20,1117,NA,NA,20
20087,20,1216,NA,NA,20
21001,21,1495,41.464302661310434,45.072522194783645,21
21002,21,1347,41.45700799268376,45.08286380634187,21
21003,21,1394,41.44696933240304,45.09531560897056,21
21004,21,480,41.47259168316934,45.08673778187441,21
21005,21,1382,41.46259071563335,45.102732705875866,21
21006,21,1361,41.48543958128632,45.1032463451294,21
21007,21,1059,41.47763289720456,45.119470455773865,21
21008,21,1368,41.46840084588149,45.12822269416516,21
21009,21,1666,41.455924557604135,45.11248372157995,21
21010,21,1439,41.64124511280509,45.04441480200785,21
21011,21,1574,41.60028318413708,45.00565238266871,21
21012,21,913,41.645771762232414,45.09507547753878,21
21013,21,1512,41.580424776696276,45.092533596366685,21
21014,21,1281,41.771296384904176,45.09120392156188,21
21015,21,374,41.81582361233741,45.0713477441837,21
21016,21,196,41.724265719735676,45.098827083195815,21
21017,21,272,41.60559489330851,45.03534802411237,21
21018,21,1201,41.58650988695673,45.038729858745356,21
21019,21,1288,41.651966469571676,44.99521437270772,21
21020,21,1349,41.65626215112334,45.02733357812665,21
21021,21,1461,41.37660891777688,45.11650184188536,21
21022,21,710,41.40362646854085,45.14794401244705,21
21023,21,1493,41.63949245126652,44.832719582878795,21
21024,21,595,41.6412474243309,44.87639944109591,21
21025,21,1347,41.50766788518503,45.07401929675417,21
21026,21,1553,41.488269052238984,45.05556142248304,21
21027,21,1325,41.47617146896153,45.06099491543866,21
21028,21,972,41.617361299241516,44.910336160436664,21
21029,21,992,41.61391049562399,44.86642396667287,21
21030,21,335,41.453108177689096,45.224429517297324,21
21031,21,914,41.54009692855403,45.1654320216436,21
21032,21,831,41.49487885307071,45.24974558469779,21
21033,21,1144,41.78388828812742,45.04442439795454,21
21034,21,834,41.813943559559206,45.01297202425693,21
21035,21,1420,41.75649910279338,44.99467367786197,21
21036,21,1322,41.76676049125004,44.971351615312955,21
21037,21,260,41.74022820814421,45.04069955304215,21
21038,21,1462,41.688670090252614,45.05800984831771,21
21039,21,737,41.76612907334888,45.057702431989526,21
21040,21,1751,41.412895631333875,45.12133147277186,21
21041,21,1445,41.38602945395272,45.0959520035001,21
21042,21,1427,41.435035156411615,45.14913033828516,21
21043,21,1528,41.798423864305725,44.94839928458993,21
21044,21,1273,41.833974177763615,44.93725952769527,21
21045,21,61,41.7762304459649,44.918766906897915,21
21046,21,1230,41.715886429154416,45.14967448091452,21
21047,21,1447,41.70501961250744,45.18237247290986,21
21048,21,795,41.64826395597291,45.16086324555762,21
21049,21,1509,41.75414669971713,45.155276690912395,21
21050,21,1873,41.73336658368208,45.15566720274879,21
21051,21,1163,41.6899746886038,45.15362669219636,21
21052,21,1844,41.41229284024555,45.08666795566971,21
21053,21,1434,41.43969685787589,45.10747565426866,21
21054,21,1426,41.46755213205842,45.14666477935026,21
21055,21,1696,41.4539053888684,45.172184703208984,21
21056,21,578,41.42821895210368,45.18245000179333,21
21057,21,1459,41.600068542762685,44.80986318053888,21
21058,21,1547,41.61606144046831,44.96474121162317,21
21059,21,1726,41.629833542605084,44.95435746329648,21
21060,21,701,41.60647408256105,44.97762667262008,21
21061,21,1402,41.62802527539984,44.99621265500928,21
21062,21,1681,41.444676442658675,45.12726973293991,21
21063,21,535,NA,NA,21
22001,22,1595,41.490247734082146,44.7945239087516,22
22002,22,1554,41.48435842768886,44.81032112309222,22
22003,22,1371,41.46779356813183,44.81226197254508,22
22004,22,1423,41.49361786074872,44.806590330806216,22
22005,22,1356,41.469647334609775,44.82277075662775,22
22006,22,922,41.512334921082164,44.7823310845886,22
22007,22,1233,41.45187122279982,44.827603914022006,22
22008,22,912,41.35188061173802,44.76604542953279,22
22009,22,1194,41.32450135575418,44.704268326844705,22
22010,22,1327,41.43514220793822,44.92352733858422,22
22011,22,1524,41.4414679315438,44.88045380648158,22
22012,22,1208,41.45017160029246,44.878450707610355,22
22013,22,1709,41.42616019333932,44.91708204482191,22
22014,22,1369,41.42968605357545,44.9472690188849,22
22015,22,1419,41.44411596086683,44.904087275129584,22
22016,22,529,41.22012992394253,44.573284155070894,22
22017,22,203,41.236855689738036,44.58459445985086,22
22018,22,1538,41.29280279539934,44.79604683958453,22
22019,22,705,41.32746910234031,44.822871362765845,22
22020,22,256,41.282463076259965,44.75852698094899,22
22021,22,1419,41.438360366049636,44.747811194306315,22
22022,22,1130,41.292387391876375,44.887478346201064,22
22023,22,1228,41.32339190199764,44.90485012451677,22
22024,22,722,41.29836730829537,44.843999412660224,22
22025,22,1138,41.32738103010591,44.87050580746125,22
22026,22,1554,41.43870015504922,44.82556159745013,22
22027,22,1122,41.4281397152514,44.831754667174636,22
22028,22,419,41.252297731285736,44.64549437469313,22
22029,22,1747,41.231334040014225,44.752826022939225,22
22030,22,1681,41.231416023247114,44.78090002895878,22
22031,22,1728,41.25138975436583,44.763243656108315,22
22032,22,1616,41.364104745202894,44.88491544815441,22
22033,22,486,41.21675492795481,44.85673175973176,22
22034,22,1056,41.417249674154284,45.035091285821345,22
22035,22,1269,41.40884054738474,45.010034038308575,22
22036,22,1284,41.37915558855694,45.03010641601314,22
22037,22,1484,41.443481240764534,45.008915084809104,22
22038,22,1098,41.43709823237462,44.991068131548126,22
22039,22,869,41.464105991346734,45.00087763901107,22
22040,22,1308,41.39788952124534,44.91826172958577,22
22041,22,1560,41.39279326854311,44.98124379539215,22
22042,22,1313,41.362672443569316,45.013688787175525,22
22043,22,1264,41.34782357093557,44.94458252340831,22
22044,22,1367,41.33870951448267,45.01132904781165,22
22045,22,353,41.3515435820354,44.994573889419634,22
22046,22,950,41.40929244562191,44.941162778765694,22
22047,22,1070,41.335844153379774,44.927315156784374,22
22048,22,1687,41.49311869484148,44.747548965620325,22
22049,22,1595,41.49177979528582,44.769565890900935,22
22050,22,1426,41.460738357692044,44.76718622192001,22
22051,22,871,41.38048181783112,44.88416075427915,22
22052,22,1260,41.37126399003187,44.85177016775261,22
22053,22,2025,41.3769491453877,44.92400745654115,22
22054,22,883,41.393863139469886,44.82588469317983,22
22055,22,1590,41.35978906031312,44.827465808998305,22
22056,22,1341,41.348693329394,44.85453655777493,22
22057,22,912,41.33959548540774,44.79506067023405,22
22058,22,1388,41.34904115385284,44.83551726844684,22
22059,22,1177,41.409556471054735,44.80689881479035,22
22060,22,427,41.283832267546956,44.6849470421718,22
22061,22,690,41.225672126365446,44.68668054155401,22
22062,22,562,41.24532617095016,44.74066208640819,22
22063,22,194,41.230711308764576,44.715967649104186,22
22064,22,929,41.470117686659314,44.80051096061838,22
22065,22,1636,41.451322015600816,44.8416156808269,22
22066,22,1456,41.499734408622686,44.80809572552686,22
22067,22,1330,41.473663928399034,44.809520601743536,22
22068,22,1129,41.4970160961254,44.81615060199899,22
22069,22,1418,41.49137009711333,44.820876147157186,22
22071,22,1140,41.38391385555653,44.78172332033107,22
22072,22,1251,41.435366942551,44.90359304973087,22
22073,22,866,41.42880380360224,44.96434631730523,22
22074,22,559,41.31283232014454,44.77354934601407,22
22075,22,467,41.44067948864012,44.77982849996639,22
22076,22,1195,41.32760715682088,44.862466153956035,22
22077,22,1046,41.32907621136517,44.917391593736816,22
22078,22,1270,41.41810736290004,44.82407127736599,22
22079,22,1658,41.26154370091826,44.79064618221064,22
22080,22,791,41.42959783575258,45.02618474111442,22
22081,22,1093,41.4018112920657,44.89874750781319,22
22082,22,1224,41.31358030715696,44.937717624178255,22
22083,22,1562,41.466047571590806,44.79527706988829,22
22084,22,958,41.355860093349094,44.86910850541903,22
22085,22,1126,41.48881849875748,44.80323169122151,22
22086,22,755,41.49912132484716,44.795882342118766,22
22087,22,308,41.354410160666376,44.74994467560111,22
23001,23,1070,41.459287341472375,44.529069116548904,23
23002,23,1313,41.442599580516706,44.523972058732795,23
23003,23,1360,41.4781327799395,44.572633571833606,23
23004,23,1383,41.45587784479119,44.56999981666452,23
23005,23,1398,41.46087021042541,44.54938303618485,23
23006,23,1324,41.43720575450282,44.56546949330881,23
23007,23,257,41.472507781252816,44.722343083487395,23
23008,23,482,41.452383391335474,44.73267520341618,23
23009,23,712,41.456526679684565,44.7008653324865,23
23010,23,869,41.472739687648215,44.73721601174754,23
23011,23,1646,41.37470617732833,44.441132158859126,23
23012,23,1599,41.38460844114433,44.4092960254418,23
23013,23,1666,41.37455297252679,44.405891358543734,23
23014,23,785,41.363332313220084,44.39662027270522,23
23015,23,829,41.4679898491014,44.46432943753959,23
23016,23,208,41.47021613564403,44.389590265293826,23
23017,23,566,41.42639675279619,44.38899022952254,23
23018,23,723,41.44692177227482,44.39876086137651,23
23019,23,121,41.4675864543145,44.41867991796898,23
23020,23,1426,41.41725532900182,44.733945841902575,23
23021,23,578,41.437130201468385,44.38909586964377,23
23022,23,1505,41.38888193301906,44.522928886340196,23
23023,23,431,41.35895618969906,44.50112881225066,23
23024,23,293,41.352129125949276,44.511473104641816,23
23025,23,256,41.33171712701721,44.49792755076196,23
23026,23,1355,41.41175417103096,44.316185244757236,23
23027,23,1351,41.4257145789548,44.32831821816353,23
23028,23,281,41.436039383781115,44.367573437155976,23
23029,23,324,41.419478650988694,44.360127366721265,23
23030,23,1090,41.37825840105493,44.70782736632496,23
23031,23,957,41.38087949486538,44.67013225256542,23
23032,23,566,41.38301372465855,44.58565250124158,23
23033,23,813,41.39627266864317,44.56394291463599,23
23034,23,1460,41.46466661159468,44.679984930172,23
23035,23,1231,41.47908594631087,44.66740192206652,23
23036,23,1140,41.47869968783982,44.63491253652638,23
23037,23,641,41.45041301096035,44.650997974501344,23
23038,23,1064,41.425347311183394,44.633833797886815,23
23039,23,180,41.44158396452243,44.62548050390295,23
23040,23,1167,41.36615133509723,44.61188128714464,23
23041,23,1298,41.47618497186098,44.50742269143293,23
23042,23,464,41.434541414465784,44.50035861678316,23
23043,23,653,41.44759675523125,44.599999353666355,23
23044,23,325,41.404667262113954,44.59289055210742,23
23045,23,446,41.41840816324111,44.59641328773801,23
23046,23,496,41.43665344715084,44.6081874921554,23
23047,23,1450,41.39797971656577,44.670190046705166,23
23048,23,1342,41.400272173968816,44.65099421158335,23
23049,23,1360,41.379407848051,44.652455321462256,23
23050,23,1342,41.40463418905377,44.63363864787324,23
23051,23,1326,41.42585650876186,44.680164003938,23
23052,23,484,41.45737593311503,44.37697620234178,23
23053,23,1923,41.42283850410241,44.544973178955665,23
23054,23,1139,41.40739087958972,44.5498377468254,23
23055,23,1361,41.409547781638416,44.523428064027954,23
23056,23,1501,41.40350868758087,44.51840367340485,23
23057,23,373,41.444138400981515,44.45051502067417,23
23058,23,327,41.42414848689238,44.41048964935994,23
23059,23,728,41.432041069193836,44.43666913381983,23
23060,23,1103,41.42757142462128,44.46758089857757,23
23061,23,1047,41.459764842201245,44.535927509559016,23
23062,23,1066,41.47850417809585,44.70720438120763,23
24001,24,1314,41.349569233547115,44.18912826557894,24
24002,24,1262,41.319365423430725,44.1895620268322,24
24003,24,603,41.27216844634075,44.19027885650996,24
24004,24,1388,41.32460937562877,44.23414577677038,24
24005,24,696,41.29938583301176,44.25324721207821,24
24006,24,105,41.318862522752916,44.31249596585405,24
24007,24,548,41.306762590979034,44.291977360456315,24
24008,24,621,41.3447750048286,44.26795061302845,24
24009,24,479,41.324298673839074,44.25917903965705,24
24010,24,434,41.33215528395555,44.29026345654975,24
24011,24,61,41.483268952995466,44.21720934923181,24
24012,24,691,41.494737573018426,44.15923197999142,24
24013,24,111,41.22179742714202,44.31656532003622,24
24014,24,298,41.2419630942795,44.350677914356915,24
24015,24,205,41.25239106483996,44.394299818622265,24
24016,24,477,41.3545151021859,44.3058774917358,24
24017,24,673,41.36258261184929,44.346653435313605,24
24018,24,129,41.32978027039703,44.34588852416394,24
24019,24,400,41.3014589692313,44.12539902558278,24
24020,24,426,41.328578426299394,44.154359570824106,24
24021,24,358,41.356907145686584,44.2182705337305,24
24022,24,1043,41.212559371046424,44.11820342016292,24
24023,24,83,41.36438416811926,44.11342659511555,24
24024,24,692,41.354528753170946,44.14647355445374,24
24025,24,300,41.33773627989061,44.12052931094143,24
24026,24,395,41.43532224035052,44.185669472091,24
24027,24,26,41.458720274452716,44.211716969241806,24
24028,24,392,41.4067276781514,44.15380587038309,24
24029,24,655,41.38025558757482,44.169396549793476,24
24030,24,142,41.409002004331825,44.18304060343715,24
24031,24,275,41.40430520727516,44.224348552096004,24
24032,24,740,41.34303766884252,44.38211981845665,24
24033,24,119,41.25681711593539,44.269579330723374,24
24034,24,41,41.23840290862905,44.28753453511282,24
24035,24,371,41.48309660813001,44.07892787365269,24
24036,24,257,41.318620542172454,44.22782129852495,24
24037,24,237,41.303326400216896,44.21813474865347,24
24038,24,484,41.31000941923555,44.209568305523554,24
24039,24,675,41.28192524667461,44.14092326381797,24
24040,24,167,41.266481690946684,44.146887014011305,24
24041,24,45,41.45182050126512,44.10286430123206,24
24042,24,248,41.44005040734201,44.034126787564034,24
24043,24,990,41.41141002863632,44.076196015313684,24
24044,24,295,41.42074266037674,44.13280908734474,24
24045,24,305,41.37402965715937,44.07396633307739,24
24046,24,502,41.37091281403086,44.24585280976542,24
24047,24,379,41.37140702264148,44.28870066118954,24
24048,24,690,41.32754625904308,44.21656729469146,24
24049,24,318,41.34325796268608,44.33482044420951,24
24050,24,795,41.20973862585086,44.158186824024526,24
25001,25,1025,41.59270490872686,44.083690796528785,25
25002,25,1624,41.59143649276461,44.09972121759565,25
25003,25,1001,41.60507442268512,44.08882283593952,25
25004,25,817,41.59406889274171,44.05201635977119,25
25005,25,282,41.60914663449314,44.13126331533689,25
25006,25,238,41.57731397493696,44.15809473995695,25
25007,25,121,41.600956102509606,44.1892433140418,25
25008,25,629,41.5318197367424,44.103331498512745,25
25009,25,70,41.551253597861134,44.085506337267994,25
25010,25,261,41.57530609139607,44.11101821420734,25
25011,25,120,41.64772645489996,44.1270201476737,25
25012,25,218,41.55844444393316,44.166403329769224,25
25013,25,1022,41.62819897369869,44.120106806190854,25
25014,25,162,41.63094365212417,44.14469823310403,25
25015,25,550,41.68296981954673,44.0637350716045,25
25016,25,345,41.63645753620444,44.20991600564109,25
25017,25,608,41.66895773708926,44.123548749414525,25
25018,25,401,41.68299801505592,44.15753612317542,25
25019,25,179,41.69537536056918,44.21470119359651,25
25020,25,668,41.693490546041566,44.16021446029844,25
25021,25,268,41.72489190002961,44.17086012737987,25
25022,25,326,41.711344548007965,44.08524440827601,25
25023,25,457,41.62619533480251,43.98379283180895,25
25024,25,73,41.64780927531884,44.009057690635885,25
25025,25,558,41.611475198200615,43.955833978484016,25
25026,25,788,41.566231434484806,43.944979162062374,25
25027,25,923,41.58317585099244,43.88597078240973,25
25028,25,388,41.54894706020052,43.90761778351672,25
25029,25,695,41.585733907345556,43.977716202790994,25
25030,25,767,41.59505167225346,44.00632156948083,25
25031,25,558,41.61221435342172,43.900009781356054,25
25032,25,588,41.62385555583391,43.92655367449994,25
25033,25,697,41.600493942940666,43.85486966637128,25
25034,25,1094,41.653405018049014,43.811856925050066,25
25035,25,501,41.61257123102985,43.83925772802785,25
25036,25,316,41.62826568322294,43.81246693986127,25
25037,25,1537,41.671502483177505,43.82371096885068,25
25038,25,512,41.66215843057204,43.91843076945346,25
25039,25,965,41.6612118254231,43.958876268566165,25
25040,25,403,41.69586920934342,43.852696816376856,25
25041,25,175,41.696857876623646,43.79532973733731,25
25042,25,537,41.71519124350846,43.963268069136845,25
25043,25,342,41.71250254242374,43.999402046170836,25
25044,25,70,41.718049928400596,44.023584882464625,25
25045,25,331,41.7229396318842,44.03900941312796,25
26001,26,1327,41.540965566218205,44.472377798170456,26
26002,26,993,41.53799934600166,44.46219263825694,26
26003,26,1352,41.55018851524403,44.45787203510164,26
26004,26,553,41.55105829270652,44.489814586442115,26
26005,26,966,41.70212964099989,44.35916256299032,26
26006,26,927,41.706213679513944,44.391806367425545,26
26007,26,154,41.667478129465955,44.37770313138498,26
26008,26,1151,41.57696647550921,44.78239692392202,26
26009,26,627,41.57767087025763,44.76619409741224,26
26010,26,185,41.58571899167098,44.73256201507766,26
26011,26,554,41.61892020954175,44.73194493313513,26
26012,26,437,41.61787187671851,44.693476404128475,26
26013,26,199,41.61551060906041,44.72820964367655,26
26014,26,904,41.60527734564131,44.66042164046583,26
26015,26,258,41.60228282592306,44.63612630495245,26
26016,26,202,41.55969363739041,44.664685886514526,26
26017,26,855,41.57855345253424,44.62392896501404,26
26018,26,149,41.61134387795169,44.584602369427756,26
26019,26,374,41.596795373118184,44.53987081400722,26
26020,26,593,41.586278203792226,44.47981192009949,26
26021,26,404,41.56079607142452,44.58531289750848,26
26022,26,1055,41.53880810315177,44.60485836431922,26
26023,26,858,41.500174652955266,44.61546154928485,26
26024,26,353,41.50788543346531,44.709875300144716,26
26025,26,55,41.53397758855677,44.70018365981829,26
26026,26,352,41.53655892235153,44.753133459295555,26
26027,26,386,41.51920713174076,44.504590743222096,26
26028,26,141,41.53132147633013,44.5255713676243,26
26029,26,483,41.52628306448263,44.383374246505284,26
